Data/Hora,EPI,Status,Camera
2026-02-04 21:25:36,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:37,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:38,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:39,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:40,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:40,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:41,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Pessoa,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Oculos,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:41,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:42,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:43,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:44,Mascara,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:44,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:45,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:45,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:46,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:47,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:48,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:49,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:50,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:50,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:51,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:51,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:52,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:53,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:54,Mascara,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:54,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:55,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:55,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:56,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:57,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:58,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:25:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:25:59,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:00,Capacete,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:00,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Pessoa,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Oculos,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:01,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:02,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:03,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:04,Mascara,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:04,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:05,Bota,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:05,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:06,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:07,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:08,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:09,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:10,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:11,Abafador,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Pessoa,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Oculos,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Luva,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:11,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:12,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:13,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:13,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:14,Mascara,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:14,Mascara,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:14,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:15,Bota,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:15,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:16,Mascara,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:16,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:17,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:18,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:19,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:20,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:21,Abafador,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:21,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:21,Pessoa,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:21,Oculos,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:22,Luva,AUSENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:22,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:23,Capacete,AUSENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
2026-02-04 21:26:23,Capacete,PRESENTE,CloudCam: 1919-GLC-4825-CAM03,local
2026-02-04 21:26:24,Capacete,PRESENTE,CloudCam: 1919-GLC-4821-CAM03,local
